date,company,open_price,high_price,low_price,close_price,volume,market_sentiment
2027-02-03,Netflix,1112.38,294.84,1040.09,299.93,23168052,Bearish
2027-02-04,Amazon,1475.89,361.73,466.78,114.51,16475812,Neutral
2027-02-05,Amazon,1057.7,502.32,1045.23,1074.06,31465129,Neutral
2027-02-06,Netflix,1289.09,1123.11,382.24,696.74,24009872,Bearish
2027-02-07,Google,542.83,99.28,1104.94,1245.06,11166953,Bullish
2027-02-08,Meta,1114.23,360.41,810.71,213.15,41982003,Bullish
2027-02-09,Google,938.35,669.4,245.92,992.84,19930318,Bullish
2027-02-10,Amazon,1428.2,1044.7,1381.13,1222.86,39447787,Bearish
2027-02-11,Apple,141.02,312.87,571.37,126.47,48847163,Bearish
2027-02-12,Google,1204.95,790.46,488.68,302.12,20961111,Bullish
2027-02-13,Microsoft,742.2,555.76,220.07,480.56,12042604,Bullish
2027-02-14,Amazon,1312.88,1424.4,361.57,112.25,6961603,Bearish
2027-02-15,Google,1386.08,1174.02,136.35,532.96,14228748,Neutral
2027-02-16,Microsoft,1320.02,1220.92,986.74,1480.9,47512282,Neutral
2027-02-17,Apple,144.54,395.05,1115.79,640.42,49086143,Bearish
2027-02-18,Google,1488.38,865.89,1293.85,975.01,14032844,Bullish
2027-02-19,Tesla,1042.98,992.85,132.99,1464.13,12760412,Bearish
2027-02-20,Tesla,528.45,406.49,94.9,565.25,46031205,Neutral
2027-02-21,Meta,1161.45,976.96,927.38,1351.57,10606327,Bearish
2027-02-22,Amazon,139.62,1025.61,1255.31,1465.97,39153743,Neutral
2027-02-23,Tesla,216.63,808.69,197.07,73.09,7666158,Neutral
2027-02-24,Microsoft,1146.05,1226.95,357.1,150.41,4108219,Bearish
2027-02-25,Meta,422.98,390.4,996.27,813.23,24225691,Neutral
2027-02-26,Apple,1093.72,958.71,1203.61,1033.01,17790923,Bearish
2027-02-27,Netflix,992.5,759.48,691.14,155.77,28399396,Bullish
2027-02-28,Netflix,1379.35,793.04,188.67,990.61,10898937,Bullish
2027-03-01,Tesla,901.75,958.19,1443.46,346.27,23493278,Bearish
2027-03-02,Apple,775.16,880.83,1389.04,216.35,49594102,Neutral
2027-03-03,Netflix,911.04,525.71,1115.37,334.08,7228050,Bullish
2027-03-04,Netflix,1358.61,555.29,871.85,706.3,22846074,Bearish
2027-03-05,Amazon,1425.95,950.55,340.1,69.95,45661150,Neutral
2027-03-06,Tesla,389.73,603.66,788.73,719.98,6434710,Neutral
2027-03-07,Amazon,1272.78,1540.39,399.14,861.05,46222059,Bearish
2027-03-08,Amazon,914.68,332.62,1145.68,1089.96,7219810,Bullish
2027-03-09,Netflix,1166.05,1192.43,860.84,969.97,36265602,Neutral
2027-03-10,Apple,708.02,1321.67,363.67,728.79,892140,Bullish
2027-03-11,Netflix,64.32,854.05,830.05,387.9,38531416,Neutral
2027-03-12,Netflix,279.78,1273.21,440.6,1115.72,44545841,Neutral
2027-03-13,Netflix,282.69,448.12,97.98,795.56,5140264,Bullish
2027-03-14,Meta,1305.79,1209.55,197.12,939.7,32158851,Neutral
2027-03-15,Google,418.2,1247.71,1306.38,1446.8,33549833,Neutral
2027-03-16,Apple,1140.83,579.69,727.08,198.63,39450995,Bearish
2027-03-17,Netflix,516.22,1377.05,510.3,1287.46,16154459,Bullish
2027-03-18,Apple,1224.71,751.26,1281.51,1011.25,11714146,Bullish
2027-03-19,Netflix,1328.49,681.27,764.49,1351.54,24725160,Bullish
2027-03-20,Microsoft,178.6,1520.63,444.22,211.38,14815659,Bearish
2027-03-21,Amazon,237.66,1398.42,456.7,766.65,6968762,Bearish
2027-03-22,Amazon,1408.86,1345.59,969.91,897.54,36745128,Bearish
2027-03-23,Apple,1047.11,739.33,234.66,973.72,37874086,Bearish
2027-03-24,Microsoft,880.56,512.56,718.54,1403.02,42592718,Neutral
2027-03-25,Amazon,306.36,915.18,1297.84,193.43,27540485,Neutral
2027-03-26,Microsoft,348.86,321.42,151.46,492.16,3804966,Bullish
2027-03-27,Meta,59.52,386.93,169.75,729.15,21339675,Bearish
2027-03-28,Google,1475.52,71.9,1430.42,950.65,41913445,Neutral
2027-03-29,Meta,426.47,1025.44,1209.21,640.42,33586802,Bullish
2027-03-30,Meta,1204.82,307.39,400.11,366.87,5685131,Neutral
2027-03-31,Amazon,118.1,1192.32,1254.22,936.02,11727307,Bearish
2027-04-01,Netflix,932.73,435.38,1349.76,1126.16,38736937,Bearish
2027-04-02,Tesla,749.95,1427.17,1442.58,760.39,45183712,Bullish
2027-04-03,Netflix,959.25,1214.38,1105.21,1165.92,7184974,Neutral
2027-04-04,Microsoft,1331.89,978.98,496.93,1186.27,22206014,Bearish
2027-04-05,Amazon,939.82,465.73,871.66,280.71,23843511,Neutral
2027-04-06,Apple,784.18,297.85,1209.28,257.49,16828076,Neutral
2027-04-07,Netflix,814.98,209.53,817.62,468.96,42334880,Bullish
2027-04-08,Apple,530.01,1044.82,1448.97,1206.26,30094099,Bearish
2027-04-09,Tesla,334.42,959.36,882.8,244.74,49671794,Neutral
2027-04-10,Microsoft,828.0,279.64,875.83,1482.87,9207438,Bullish
2027-04-11,Microsoft,855.57,1065.75,814.62,1282.99,41129175,Bullish
2027-04-12,Meta,1285.64,1318.53,988.48,1178.19,13437778,Bearish
2027-04-13,Apple,771.9,1443.87,628.06,696.53,7113687,Bullish
2027-04-14,Tesla,819.2,1406.64,1105.89,1172.55,34449294,Neutral
2027-04-15,Google,637.32,1547.99,446.95,662.22,38163893,Bearish
2027-04-16,Microsoft,1080.36,144.41,71.48,167.67,12791996,Bullish
2027-04-17,Google,993.09,1425.88,815.69,294.29,26753384,Neutral
2027-04-18,Microsoft,902.73,989.39,773.63,413.26,23378989,Neutral
2027-04-19,Apple,331.71,339.93,750.47,1475.27,5110151,Bearish
2027-04-20,Tesla,1169.7,107.76,796.23,346.8,11511953,Bullish
2027-04-21,Apple,898.9,557.61,990.75,1054.19,32416401,Bullish
2027-04-22,Apple,1263.79,228.86,729.08,1436.66,21899800,Bullish
2027-04-23,Google,846.15,1549.74,1353.23,312.32,1529039,Neutral
2027-04-24,Microsoft,805.46,1050.77,464.72,1055.5,29579460,Bullish
2027-04-25,Microsoft,77.11,1468.07,1185.63,538.86,39792531,Bearish
2027-04-26,Amazon,1006.88,551.37,490.36,74.3,42829567,Neutral
2027-04-27,Meta,1321.25,377.86,52.64,1043.62,466288,Bullish
2027-04-28,Google,1472.98,424.19,650.05,1099.83,34728089,Bullish
2027-04-29,Netflix,1064.93,868.43,1383.6,624.63,27352168,Bullish
2027-04-30,Microsoft,463.57,516.46,829.26,445.55,9149537,Bullish
2027-05-01,Meta,1062.03,299.83,104.72,405.64,182833,Bullish
2027-05-02,Tesla,1294.39,779.42,253.05,1213.89,38393769,Neutral
2027-05-03,Meta,523.2,764.71,103.95,233.02,20932407,Neutral
2027-05-04,Apple,888.1,1279.82,1202.59,901.76,31384140,Bearish
2027-05-05,Microsoft,712.98,925.02,753.86,165.5,14068448,Bullish
2027-05-06,Netflix,181.11,219.98,1438.31,456.08,4095449,Bearish
2027-05-07,Amazon,711.01,815.13,758.89,531.89,5098146,Neutral
2027-05-08,Tesla,1046.29,1387.57,1004.52,83.84,32656037,Bullish
2027-05-09,Amazon,1263.51,970.01,932.19,1458.37,20184414,Bullish
2027-05-10,Microsoft,258.0,300.51,1105.2,816.78,33008810,Neutral
2027-05-11,Microsoft,1392.59,1236.5,1159.92,1258.33,46249447,Bullish
2027-05-12,Apple,1155.8,459.95,817.39,477.24,12909801,Bearish
2027-05-13,Meta,699.6,529.93,629.49,241.57,27708148,Bearish
2027-05-14,Google,301.69,404.02,307.36,1143.68,4137637,Bullish
2027-05-15,Apple,552.47,1281.5,918.91,1383.57,9904976,Bearish
2027-05-16,Meta,703.65,1188.85,1376.8,1220.27,38745220,Bullish
2027-05-17,Amazon,762.86,945.57,735.84,1200.02,8947692,Bearish
2027-05-18,Netflix,601.1,313.15,1031.32,434.28,16128366,Bearish
2027-05-19,Amazon,1483.17,812.19,479.25,808.84,8581038,Bearish
2027-05-20,Meta,386.59,1239.88,1091.89,1364.72,4108024,Bearish
2027-05-21,Netflix,319.85,1522.54,1342.57,1317.05,4482002,Bullish
2027-05-22,Meta,1318.41,1368.64,438.74,1473.89,37673792,Neutral
2027-05-23,Apple,1088.12,818.57,819.73,303.27,24973585,Bearish
2027-05-24,Microsoft,387.85,1129.76,1300.38,1347.29,6349085,Bearish
2027-05-25,Amazon,780.22,331.87,1260.35,357.7,41868019,Neutral
2027-05-26,Netflix,402.51,1222.62,1163.67,634.97,17272992,Neutral
2027-05-27,Microsoft,211.33,846.65,534.11,1357.14,41486589,Bullish
2027-05-28,Tesla,453.64,1543.73,1423.98,849.94,12196400,Bearish
2027-05-29,Amazon,1015.44,884.96,1318.95,716.91,16036163,Neutral
2027-05-30,Tesla,878.17,1487.84,418.46,1102.85,45656009,Bearish
2027-05-31,Meta,459.72,923.13,553.21,1326.83,27812445,Bearish
2027-06-01,Microsoft,515.71,456.45,1043.26,1356.9,16607151,Bearish
2027-06-02,Google,1180.24,902.08,873.91,733.81,40280892,Bullish
2027-06-03,Netflix,742.37,1115.82,1140.65,662.23,10623769,Neutral
2027-06-04,Meta,1158.17,96.47,520.02,1325.75,23730273,Bullish
2027-06-05,Meta,676.4,1312.01,784.42,1267.63,31636045,Bullish
2027-06-06,Amazon,1210.93,1098.94,219.53,1067.49,44159942,Bullish
2027-06-07,Amazon,238.41,478.37,849.54,998.59,9759539,Bullish
2027-06-08,Tesla,459.32,618.3,353.21,328.28,11642626,Neutral
2027-06-09,Netflix,121.99,1267.44,160.99,63.77,30291774,Neutral
2027-06-10,Tesla,1255.26,930.7,596.0,1015.66,35103485,Neutral
2027-06-11,Apple,766.9,121.75,445.47,256.72,47572703,Bullish
2027-06-12,Netflix,1055.47,441.77,850.7,788.95,764500,Bearish
2027-06-13,Apple,1411.27,1068.99,1335.42,776.59,712318,Bullish
2027-06-14,Microsoft,415.51,1198.21,1400.23,1420.82,32154655,Bearish
2027-06-15,Meta,534.92,74.4,90.19,94.04,14744275,Bullish
2027-06-16,Amazon,1219.45,896.05,448.84,1312.96,33563520,Neutral
2027-06-17,Microsoft,754.23,636.37,1316.73,763.58,31734991,Bearish
2027-06-18,Apple,1119.64,149.98,746.95,573.74,22931192,Bullish
2027-06-19,Tesla,452.37,1453.11,152.82,1480.35,23799621,Bearish
2027-06-20,Google,113.96,381.63,134.15,405.25,22356020,Bullish
2027-06-21,Microsoft,674.77,293.4,546.75,1018.76,9192661,Bullish
2027-06-22,Amazon,1084.76,113.17,319.39,486.63,16372306,Bullish
2027-06-23,Google,745.51,1328.21,323.28,980.63,5488560,Bearish
2027-06-24,Microsoft,661.31,465.21,587.57,181.99,48340470,Bearish
2027-06-25,Netflix,1129.18,705.54,1050.51,588.73,233702,Bearish
2027-06-26,Microsoft,99.04,368.14,281.91,811.49,39795857,Bullish
2027-06-27,Meta,1468.73,770.92,228.45,61.32,37417690,Bullish
2027-06-28,Tesla,1185.15,1254.74,183.77,508.54,10655234,Bullish
2027-06-29,Tesla,248.3,1087.16,865.29,821.74,32064802,Neutral
2027-06-30,Amazon,615.88,1435.34,1169.55,1068.28,7712265,Neutral
2027-07-01,Microsoft,1212.96,995.5,639.09,836.93,46257474,Neutral
2027-07-02,Meta,1017.85,970.91,793.62,135.82,20838998,Bullish
2027-07-03,Meta,323.27,86.02,1264.68,1478.17,26282067,Neutral
2027-07-04,Amazon,1034.15,1332.5,991.33,1221.82,32442366,Bullish
2027-07-05,Tesla,504.21,662.36,815.12,960.14,42816077,Bullish
2027-07-06,Netflix,400.86,1544.83,1100.77,1237.3,46679088,Neutral
2027-07-07,Tesla,347.74,1245.06,221.84,185.63,38474885,Neutral
2027-07-08,Tesla,808.12,1445.78,686.18,961.51,25536441,Bullish
2027-07-09,Amazon,651.26,297.65,861.82,1236.43,2532473,Neutral
2027-07-10,Apple,647.29,1342.49,684.95,1498.05,45787381,Neutral
2027-07-11,Netflix,1259.24,186.74,1363.42,762.3,26135063,Bullish
2027-07-12,Google,153.37,141.61,925.22,1208.85,28470386,Bearish
2027-07-13,Google,81.91,137.64,789.71,1253.53,26868607,Neutral
2027-07-14,Netflix,1494.76,87.72,655.04,294.36,29763302,Neutral
2027-07-15,Meta,1039.31,741.63,879.93,634.26,6583324,Bullish
2027-07-16,Apple,757.43,1080.79,204.09,857.68,4628023,Bearish
2027-07-17,Google,213.17,1367.28,583.6,64.07,32034998,Bearish
2027-07-18,Microsoft,273.44,225.24,1276.9,772.86,42269219,Bearish
2027-07-19,Amazon,296.29,893.96,1386.11,654.96,21239868,Bullish
2027-07-20,Microsoft,207.05,510.03,802.66,221.17,37468229,Bearish
2027-07-21,Google,425.1,689.29,832.22,1310.87,23336348,Bearish
2027-07-22,Tesla,402.29,1529.43,1373.44,155.56,25021811,Bearish
2027-07-23,Google,1477.01,741.37,823.64,1171.47,49010232,Neutral
2027-07-24,Microsoft,694.51,1078.92,291.45,785.04,49592953,Neutral
2027-07-25,Tesla,484.36,1362.9,941.02,1464.17,19427564,Bullish
2027-07-26,Netflix,735.17,931.17,1165.17,1165.59,17694366,Neutral
2027-07-27,Amazon,808.85,842.93,235.17,663.09,40115350,Bearish
2027-07-28,Microsoft,1239.16,556.14,797.88,756.03,4041932,Bearish
2027-07-29,Meta,502.29,1225.35,390.03,1391.45,25737035,Neutral
2027-07-30,Microsoft,879.01,653.18,881.4,302.01,40201551,Bullish
2027-07-31,Amazon,127.69,1436.94,538.06,169.24,47061929,Bearish
2027-08-01,Google,1224.4,210.48,827.85,112.16,29851884,Bearish
2027-08-02,Netflix,658.94,548.31,510.37,908.91,26208318,Neutral
2027-08-03,Amazon,1194.54,519.42,47.45,1075.72,45529818,Bullish
2027-08-04,Google,270.11,1183.88,586.46,643.49,47971722,Neutral
2027-08-05,Tesla,312.22,1346.78,1120.95,1036.73,23542883,Bearish
2027-08-06,Apple,642.72,438.46,535.2,495.74,9761989,Bearish
2027-08-07,Meta,550.04,263.62,411.57,1371.94,24058964,Bearish
2027-08-08,Apple,522.87,191.23,319.54,823.99,474815,Bearish
2027-08-09,Meta,577.56,1416.71,602.86,110.36,20599078,Bearish
2027-08-10,Google,1280.99,394.25,369.53,479.66,36109271,Neutral
2027-08-11,Amazon,598.3,158.05,1304.15,179.94,15354950,Neutral
2027-08-12,Netflix,877.31,866.2,1080.83,1183.34,41592232,Bullish
2027-08-13,Apple,1120.85,1538.69,953.39,313.59,3245996,Bullish
2027-08-14,Tesla,968.83,187.12,718.15,238.77,36195374,Bearish
2027-08-15,Meta,1200.8,854.2,772.89,1129.45,41018672,Neutral
2027-08-16,Amazon,394.75,841.84,97.93,407.43,26166052,Neutral
2027-08-17,Microsoft,702.33,179.01,531.41,1473.04,1922542,Bullish
2027-08-18,Google,1249.44,102.34,339.28,1015.93,6323826,Bearish
2027-08-19,Tesla,1242.82,427.61,1202.75,334.46,38954996,Bullish
2027-08-20,Apple,559.38,467.94,567.66,670.03,13912005,Neutral
2027-08-21,Meta,618.77,827.86,966.19,866.14,22198637,Bearish
2027-08-22,Netflix,440.36,1424.71,989.68,330.0,47540968,Bullish
2027-08-23,Microsoft,101.33,510.04,693.51,1202.44,43812743,Bullish
2027-08-24,Tesla,624.5,1337.36,700.54,1376.67,12827977,Bullish
2027-08-25,Amazon,846.3,115.24,265.48,508.78,5224462,Bullish
2027-08-26,Tesla,649.67,415.64,749.91,1222.23,33172901,Bullish
2027-08-27,Netflix,182.42,234.07,74.93,1090.16,1810369,Bullish
2027-08-28,Microsoft,160.42,501.65,759.71,385.14,6219058,Bearish
2027-08-29,Amazon,1413.56,632.47,1276.56,224.86,17208586,Bearish
2027-08-30,Amazon,1253.56,309.19,534.56,670.08,16631516,Neutral
2027-08-31,Meta,1005.96,1282.34,793.1,1163.3,14977284,Bullish
2027-09-01,Apple,351.84,1099.83,1330.56,664.6,43534509,Bearish
2027-09-02,Amazon,1203.29,469.34,283.34,1282.11,43309294,Neutral
2027-09-03,Meta,501.43,1247.85,333.63,831.36,2970191,Neutral
2027-09-04,Microsoft,535.11,426.09,577.76,1210.42,21906098,Neutral
2027-09-05,Microsoft,946.29,193.98,1287.27,919.59,13692016,Bullish
2027-09-06,Microsoft,375.57,1226.85,82.2,746.92,3116468,Bearish
2027-09-07,Amazon,218.8,308.78,286.12,1365.07,471378,Bullish
2027-09-08,Google,523.47,369.63,730.49,202.34,42264724,Neutral
2027-09-09,Microsoft,487.97,1260.57,1147.53,1004.48,6031892,Bullish
2027-09-10,Meta,255.15,1080.68,866.32,830.56,19287614,Neutral
2027-09-11,Tesla,1135.64,1242.81,795.72,1079.7,23416421,Bearish
2027-09-12,Meta,472.29,348.72,869.95,1136.33,33249213,Bullish
2027-09-13,Microsoft,1401.74,1250.75,1256.28,456.08,33143620,Bearish
2027-09-14,Amazon,951.67,650.56,1288.17,1390.97,18301332,Bearish
2027-09-15,Amazon,409.22,927.88,752.89,1389.37,9440315,Bearish
2027-09-16,Amazon,439.36,288.66,204.82,531.68,7031764,Bullish
2027-09-17,Amazon,521.0,769.57,1439.65,1216.69,6540839,Bearish
2027-09-18,Tesla,614.24,638.18,369.88,271.65,19251780,Bullish
2027-09-19,Microsoft,266.55,711.98,696.84,960.78,7992593,Bullish
2027-09-20,Google,1091.66,751.36,1092.48,618.63,12909728,Neutral
2027-09-21,Apple,1334.86,517.72,884.5,1245.27,36722488,Neutral
2027-09-22,Apple,1466.09,651.3,482.76,453.59,44825584,Neutral
2027-09-23,Netflix,619.07,1347.83,947.88,262.72,36592342,Bearish
2027-09-24,Apple,247.88,1355.01,970.24,545.81,20548514,Neutral
2027-09-25,Tesla,1463.24,1544.64,1027.45,677.47,32007730,Neutral
2027-09-26,Tesla,720.43,1496.31,972.63,1356.39,13441627,Bearish
2027-09-27,Meta,77.25,1053.35,1164.08,1356.23,31473217,Neutral
2027-09-28,Amazon,418.3,1114.72,1237.85,1277.17,19284362,Bearish
2027-09-29,Google,234.94,602.95,1071.83,1296.69,49995722,Bearish
2027-09-30,Google,631.42,708.99,895.22,860.36,39429886,Bearish
2027-10-01,Netflix,693.63,150.99,548.92,1048.12,19704210,Bullish
2027-10-02,Microsoft,1315.09,678.6,248.23,856.38,900174,Bearish
2027-10-03,Apple,115.16,1041.08,879.4,342.5,39490774,Neutral
2027-10-04,Meta,1274.94,1426.15,672.17,1310.65,4673046,Bullish
2027-10-05,Netflix,1142.64,1005.69,1018.62,1189.49,49522388,Bullish
2027-10-06,Apple,1277.89,1011.2,166.0,139.42,29710092,Neutral
2027-10-07,Tesla,689.4,1342.91,191.18,286.88,22866961,Bearish
2027-10-08,Meta,1395.43,752.31,252.55,866.42,3479969,Bearish
2027-10-09,Meta,950.35,1150.52,886.4,711.52,44065753,Bullish
2027-10-10,Meta,895.86,1057.85,561.55,610.65,39968549,Bearish
2027-10-11,Microsoft,1331.76,456.83,822.55,158.82,12974468,Bearish
2027-10-12,Apple,1077.13,385.18,732.26,1221.33,43598023,Bullish
2027-10-13,Microsoft,1368.29,124.13,1165.69,365.17,40535917,Bullish
2027-10-14,Microsoft,311.35,996.23,1025.35,1187.75,31046705,Neutral
2027-10-15,Google,649.17,1101.2,721.62,763.99,13156497,Bullish
2027-10-16,Apple,278.9,665.89,426.2,191.03,45848509,Bearish
2027-10-17,Apple,371.59,77.43,883.94,568.84,29833986,Neutral
2027-10-18,Tesla,759.34,1196.22,1382.41,717.91,37825728,Bearish
2027-10-19,Google,569.2,434.22,609.17,936.62,43856722,Bearish
2027-10-20,Apple,1007.92,269.35,1198.91,1061.2,9350346,Bullish
2027-10-21,Google,257.84,452.7,1197.38,578.08,25360423,Bullish
2027-10-22,Netflix,67.03,1213.31,244.28,1120.1,49903262,Bullish
2027-10-23,Google,301.69,1430.48,667.88,1196.76,30902424,Bearish
2027-10-24,Amazon,1437.05,274.62,460.9,377.61,38780489,Neutral
2027-10-25,Netflix,1440.47,84.59,896.91,1319.35,12071877,Bearish
2027-10-26,Tesla,111.61,1148.2,374.45,1097.45,45653442,Bullish
2027-10-27,Microsoft,244.48,1281.07,1097.2,408.22,25380712,Bullish
2027-10-28,Tesla,730.72,902.58,891.81,1483.85,32729843,Bullish
2027-10-29,Microsoft,112.38,1412.31,648.89,143.61,3944256,Bearish
2027-10-30,Microsoft,638.74,710.72,973.08,1224.77,44357884,Bullish
2027-10-31,Netflix,1171.98,252.91,820.02,1015.45,26861412,Bearish
2027-11-01,Apple,488.67,704.96,143.72,1004.72,31240914,Neutral
2027-11-02,Google,204.6,887.85,1167.98,771.15,32631720,Bullish
2027-11-03,Google,1435.56,1258.21,496.35,1216.21,13825896,Bearish
2027-11-04,Google,1167.21,1538.21,703.64,157.73,13757435,Bearish
2027-11-05,Apple,1462.26,1030.83,1391.7,916.98,48474455,Bullish
2027-11-06,Apple,1139.85,1281.79,1418.34,723.44,30101353,Bullish
2027-11-07,Netflix,703.17,868.44,593.85,643.05,16029767,Bullish
2027-11-08,Netflix,588.98,56.49,1101.6,1296.16,23156430,Bearish
2027-11-09,Amazon,267.62,161.57,784.22,1047.7,25524648,Bearish
2027-11-10,Tesla,457.15,234.55,1213.66,1442.03,9849070,Neutral
2027-11-11,Tesla,1161.58,1433.33,1337.94,825.9,44441355,Neutral
2027-11-12,Microsoft,636.91,76.01,1101.51,984.79,5172879,Bullish
2027-11-13,Meta,850.32,796.05,1408.51,1105.48,45738739,Neutral
2027-11-14,Google,404.37,687.9,1156.65,824.86,29239052,Bullish
2027-11-15,Netflix,424.56,1250.14,412.36,464.57,42783515,Bullish
2027-11-16,Netflix,1329.48,1102.81,1264.67,1195.88,24914630,Bearish
2027-11-17,Google,1041.46,104.33,941.73,556.65,24892645,Bullish
2027-11-18,Microsoft,940.22,726.79,355.27,90.14,29666411,Bullish
2027-11-19,Meta,662.0,1129.86,391.48,195.75,8660592,Neutral
2027-11-20,Microsoft,425.22,727.48,359.18,234.42,39906819,Bullish
2027-11-21,Tesla,427.77,443.08,1146.88,926.36,19315969,Bearish
2027-11-22,Netflix,533.05,661.37,910.17,481.46,8966169,Bearish
2027-11-23,Netflix,1145.59,648.52,1372.16,246.3,19566224,Bullish
2027-11-24,Microsoft,1413.5,935.15,505.21,263.29,2114621,Bearish
2027-11-25,Netflix,381.38,1056.27,246.08,1241.95,19761215,Neutral
2027-11-26,Microsoft,1249.93,526.75,705.44,273.75,35216869,Bearish
2027-11-27,Netflix,935.88,107.66,1318.25,869.05,3428796,Bullish
2027-11-28,Microsoft,92.07,1133.37,1161.51,1262.36,49236442,Neutral
2027-11-29,Meta,1369.33,161.93,1258.16,568.31,25711912,Bearish
2027-11-30,Netflix,1275.62,1052.25,497.23,1172.33,10672887,Bullish
2027-12-01,Microsoft,515.58,1481.35,790.58,1172.04,20516630,Bearish
2027-12-02,Google,925.57,676.05,654.42,893.85,22562005,Neutral
2027-12-03,Apple,170.01,1496.06,972.09,55.76,35657677,Bearish
2027-12-04,Tesla,1187.97,1453.93,1153.68,977.52,28073212,Neutral
2027-12-05,Amazon,769.19,1400.33,861.49,987.95,30585040,Bearish
2027-12-06,Microsoft,295.23,1189.99,336.54,334.37,28239395,Neutral
2027-12-07,Apple,129.67,1035.9,890.29,1470.12,31471603,Bullish
2027-12-08,Netflix,357.85,917.9,1342.05,408.96,38010581,Bullish
2027-12-09,Tesla,1183.12,960.93,191.05,841.16,39388934,Bearish
2027-12-10,Meta,1185.56,1490.66,336.84,1268.12,16951577,Bearish
2027-12-11,Tesla,388.45,311.3,843.73,157.79,4470768,Neutral
2027-12-12,Netflix,1149.35,733.9,416.88,1210.02,5825847,Bullish
2027-12-13,Google,1408.35,835.41,953.05,365.62,38908584,Bullish
2027-12-14,Tesla,1265.36,1346.1,610.01,537.4,564900,Neutral
2027-12-15,Microsoft,646.96,88.99,439.81,1315.24,28752395,Bullish
2027-12-16,Meta,545.42,1477.24,849.38,1421.24,2399534,Neutral
2027-12-17,Amazon,619.85,755.52,913.57,306.81,27070974,Bearish
2027-12-18,Microsoft,1395.53,428.96,1407.61,151.04,45124848,Neutral
2027-12-19,Microsoft,1251.06,897.39,937.21,587.0,26917791,Bearish
2027-12-20,Netflix,573.04,617.51,1425.4,1185.73,7927590,Bullish
2027-12-21,Microsoft,807.02,1204.43,772.64,344.1,22250905,Bullish
2027-12-22,Tesla,1486.1,553.06,321.15,1371.99,35384147,Bullish
2027-12-23,Microsoft,971.71,1260.31,929.56,156.99,43688454,Neutral
2027-12-24,Amazon,1062.03,361.98,592.18,363.08,24519656,Bearish
2027-12-25,Google,378.83,670.52,403.91,116.39,26040630,Neutral
2027-12-26,Amazon,1473.75,1346.15,590.17,927.66,12759904,Bullish
2027-12-27,Google,475.3,980.26,248.19,761.41,48108902,Neutral
2027-12-28,Meta,242.17,948.77,307.79,192.42,19831253,Neutral
2027-12-29,Amazon,539.66,776.08,769.57,802.28,46692474,Neutral
2027-12-30,Amazon,180.5,1282.5,354.49,116.15,24607119,Bearish
2027-12-31,Meta,776.78,799.93,301.54,646.75,32670210,Neutral
2028-01-01,Tesla,665.59,1287.99,629.56,1410.66,26588965,Bearish
2028-01-02,Tesla,1395.9,969.4,532.52,101.94,44476706,Bearish
2028-01-03,Google,330.67,1454.96,506.51,1095.56,7669077,Bullish
2028-01-04,Netflix,449.82,856.69,661.6,128.46,25768005,Neutral
2028-01-05,Google,1419.16,214.0,1045.28,805.13,45952579,Bullish
2028-01-06,Amazon,892.86,1204.83,61.41,539.63,31438081,Neutral
2028-01-07,Google,220.73,1237.74,1406.06,1247.14,4193527,Neutral
